Channel,Vehicle,age_min,age_max,gender,concat,a,b,c
Digital,스타일쉐어,25,29,M,Digital스타일쉐어M2529,-3.523149929,0.798611672,0.01
Digital,스타일쉐어,30,34,M,Digital스타일쉐어M3034,-3.523149929,0.798611672,0.01
Digital,스타일쉐어,35,39,M,Digital스타일쉐어M3539,-3.523149929,0.798611672,0.01
Digital,스타일쉐어,40,44,M,Digital스타일쉐어M4044,-3.523149929,0.798611672,0.01
Digital,스타일쉐어,45,49,M,Digital스타일쉐어M4549,-3.523149929,0.798611672,0.01
Digital,스타일쉐어,55,59,M,Digital스타일쉐어M5559,-3.523149929,0.798611672,0.01
Digital,스타일쉐어,65,69,M,Digital스타일쉐어M6569,-3.523149929,0.798611672,0.01
Digital,스타일쉐어,7,12,F,Digital스타일쉐어F712,-3.523149929,0.798611672,0.01
Digital,스타일쉐어,13,18,F,Digital스타일쉐어F1318,-3.523149929,0.798611672,0.01
Digital,스타일쉐어,19,24,F,Digital스타일쉐어F1924,-3.523149929,0.798611672,0.01
Digital,스타일쉐어,25,29,F,Digital스타일쉐어F2529,-3.523149929,0.798611672,0.01
Digital,스타일쉐어,30,34,F,Digital스타일쉐어F3034,-3.523149929,0.798611672,0.01
Digital,스타일쉐어,35,39,F,Digital스타일쉐어F3539,-3.523149929,0.798611672,0.01
Digital,스타일쉐어,40,44,F,Digital스타일쉐어F4044,-3.523149929,0.798611672,0.01
Digital,스타일쉐어,45,49,F,Digital스타일쉐어F4549,-3.523149929,0.798611672,0.01
Digital,스타일쉐어,55,59,F,Digital스타일쉐어F5559,-3.523149929,0.798611672,0.01
Digital,스타일쉐어,65,69,F,Digital스타일쉐어F6569,-3.523149929,0.798611672,0.01
Digital,스타일쉐어,60,64,M,Digital스타일쉐어M6064,-3.523149929,0.798611672,0.01
Digital,스타일쉐어,50,54,M,Digital스타일쉐어M5054,-3.523149929,0.798611672,0.01
Digital,스타일쉐어,60,64,F,Digital스타일쉐어F6064,-3.523149929,0.798611672,0.01
Digital,스타일쉐어,50,54,F,Digital스타일쉐어F5054,-3.523149929,0.798611672,0.01
GFA,스마트채널,55,59,M,GFA스마트채널M5559,-4.697,0.7867,0.9
GFA,스마트채널,65,69,M,GFA스마트채널M6569,-4.697,0.7867,0.9
GFA,스마트채널,55,59,F,GFA스마트채널F5559,-4.697,0.7867,0.9
GFA,스마트채널,65,69,F,GFA스마트채널F6569,-4.697,0.7867,0.9
GFA,스마트채널,7,12,M,GFA스마트채널M712,-4.697,0.7867,0.9
GFA,스마트채널,13,18,M,GFA스마트채널M1318,-4.697,0.7867,0.9
GFA,스마트채널,19,24,M,GFA스마트채널M1924,-4.697,0.7867,0.9
GFA,스마트채널,25,29,M,GFA스마트채널M2529,-4.697,0.7867,0.9
GFA,스마트채널,30,34,M,GFA스마트채널M3034,-4.697,0.7867,0.9
GFA,스마트채널,35,39,M,GFA스마트채널M3539,-4.697,0.7867,0.9
GFA,스마트채널,40,44,M,GFA스마트채널M4044,-4.697,0.7867,0.9
GFA,스마트채널,45,49,M,GFA스마트채널M4549,-4.697,0.7867,0.9
GFA,스마트채널,7,12,F,GFA스마트채널F712,-4.697,0.7867,0.9
GFA,스마트채널,13,18,F,GFA스마트채널F1318,-4.697,0.7867,0.9
GFA,스마트채널,19,24,F,GFA스마트채널F1924,-4.697,0.7867,0.9
GFA,스마트채널,25,29,F,GFA스마트채널F2529,-4.697,0.7867,0.9
GFA,스마트채널,30,34,F,GFA스마트채널F3034,-4.697,0.7867,0.9
GFA,스마트채널,35,39,F,GFA스마트채널F3539,-4.697,0.7867,0.9
GFA,스마트채널,40,44,F,GFA스마트채널F4044,-4.697,0.7867,0.9
GFA,스마트채널,45,49,F,GFA스마트채널F4549,-4.697,0.7867,0.9
GFA,스마트채널,50,54,M,GFA스마트채널M5054,-4.697,0.7867,0.9
GFA,스마트채널,60,64,M,GFA스마트채널M6064,-4.697,0.7867,0.9
GFA,스마트채널,50,54,F,GFA스마트채널F5054,-4.697,0.7867,0.9
GFA,스마트채널,60,64,F,GFA스마트채널F6064,-4.697,0.7867,0.9
GFA,브랜드 메인/서브,55,59,M,GFA브랜드 메인/서브M5559,-4.6,0.8333,0.9
GFA,브랜드 메인/서브,65,69,M,GFA브랜드 메인/서브M6569,-4.6,0.8333,0.9
GFA,브랜드 메인/서브,55,59,F,GFA브랜드 메인/서브F5559,-4.6,0.8333,0.9
GFA,브랜드 메인/서브,65,69,F,GFA브랜드 메인/서브F6569,-4.6,0.8333,0.9
GFA,브랜드 메인/서브,7,12,M,GFA브랜드 메인/서브M712,-4.6,0.8333,0.9
GFA,브랜드 메인/서브,13,18,M,GFA브랜드 메인/서브M1318,-4.6,0.8333,0.9
GFA,브랜드 메인/서브,19,24,M,GFA브랜드 메인/서브M1924,-4.6,0.8333,0.9
GFA,브랜드 메인/서브,25,29,M,GFA브랜드 메인/서브M2529,-4.6,0.8333,0.9
GFA,브랜드 메인/서브,30,34,M,GFA브랜드 메인/서브M3034,-4.6,0.8333,0.9
GFA,브랜드 메인/서브,35,39,M,GFA브랜드 메인/서브M3539,-4.6,0.8333,0.9
GFA,브랜드 메인/서브,40,44,M,GFA브랜드 메인/서브M4044,-4.6,0.8333,0.9
GFA,브랜드 메인/서브,45,49,M,GFA브랜드 메인/서브M4549,-4.6,0.8333,0.9
GFA,브랜드 메인/서브,7,12,F,GFA브랜드 메인/서브F712,-4.6,0.8333,0.9
GFA,브랜드 메인/서브,13,18,F,GFA브랜드 메인/서브F1318,-4.6,0.8333,0.9
GFA,브랜드 메인/서브,19,24,F,GFA브랜드 메인/서브F1924,-4.6,0.8333,0.9
GFA,브랜드 메인/서브,25,29,F,GFA브랜드 메인/서브F2529,-4.6,0.8333,0.9
GFA,브랜드 메인/서브,30,34,F,GFA브랜드 메인/서브F3034,-4.6,0.8333,0.9
GFA,브랜드 메인/서브,35,39,F,GFA브랜드 메인/서브F3539,-4.6,0.8333,0.9
GFA,브랜드 메인/서브,40,44,F,GFA브랜드 메인/서브F4044,-4.6,0.8333,0.9
GFA,브랜드 메인/서브,45,49,F,GFA브랜드 메인/서브F4549,-4.6,0.8333,0.9
GFA,브랜드 메인/서브,50,54,M,GFA브랜드 메인/서브M5054,-4.6,0.8333,0.9
GFA,브랜드 메인/서브,60,64,M,GFA브랜드 메인/서브M6064,-4.6,0.8333,0.9
GFA,브랜드 메인/서브,50,54,F,GFA브랜드 메인/서브F5054,-4.6,0.8333,0.9
GFA,브랜드 메인/서브,60,64,F,GFA브랜드 메인/서브F6064,-4.6,0.8333,0.9
GFA,모바일 메인_2104,55,59,M,GFA모바일 메인_2104M5559,-5.305,0.9240103,1
GFA,모바일 메인_2104,65,69,M,GFA모바일 메인_2104M6569,-5.305,0.9240103,1
GFA,모바일 메인_2104,55,59,F,GFA모바일 메인_2104F5559,-5.305,0.9240103,1
GFA,모바일 메인_2104,65,69,F,GFA모바일 메인_2104F6569,-5.305,0.9240103,1
GFA,모바일 메인_2104,7,12,M,GFA모바일 메인_2104M712,-5.305,0.9240103,1
GFA,모바일 메인_2104,13,18,M,GFA모바일 메인_2104M1318,-5.305,0.9240103,1
GFA,모바일 메인_2104,19,24,M,GFA모바일 메인_2104M1924,-5.305,0.9240103,1
GFA,모바일 메인_2104,25,29,M,GFA모바일 메인_2104M2529,-5.305,0.9240103,1
GFA,모바일 메인_2104,30,34,M,GFA모바일 메인_2104M3034,-5.305,0.9240103,1
GFA,모바일 메인_2104,35,39,M,GFA모바일 메인_2104M3539,-5.305,0.9240103,1
GFA,모바일 메인_2104,40,44,M,GFA모바일 메인_2104M4044,-5.305,0.9240103,1
GFA,모바일 메인_2104,45,49,M,GFA모바일 메인_2104M4549,-5.305,0.9240103,1
GFA,모바일 메인_2104,7,12,F,GFA모바일 메인_2104F712,-5.305,0.9240103,1
GFA,모바일 메인_2104,13,18,F,GFA모바일 메인_2104F1318,-5.305,0.9240103,1
GFA,모바일 메인_2104,19,24,F,GFA모바일 메인_2104F1924,-5.305,0.9240103,1
GFA,모바일 메인_2104,25,29,F,GFA모바일 메인_2104F2529,-5.305,0.9240103,1
GFA,모바일 메인_2104,30,34,F,GFA모바일 메인_2104F3034,-5.305,0.9240103,1
GFA,모바일 메인_2104,35,39,F,GFA모바일 메인_2104F3539,-5.305,0.9240103,1
GFA,모바일 메인_2104,40,44,F,GFA모바일 메인_2104F4044,-5.305,0.9240103,1
GFA,모바일 메인_2104,45,49,F,GFA모바일 메인_2104F4549,-5.305,0.9240103,1
GFA,모바일 메인_2104,50,54,M,GFA모바일 메인_2104M5054,-5.305,0.9240103,1
GFA,모바일 메인_2104,60,64,M,GFA모바일 메인_2104M6064,-5.305,0.9240103,1
GFA,모바일 메인_2104,50,54,F,GFA모바일 메인_2104F5054,-5.305,0.9240103,1
GFA,모바일 메인_2104,60,64,F,GFA모바일 메인_2104F6064,-5.305,0.9240103,1
GFA,모바일 서브 배너_2104,55,59,M,GFA모바일 서브 배너_2104M5559,-4.802,0.9566158,1
GFA,모바일 서브 배너_2104,65,69,M,GFA모바일 서브 배너_2104M6569,-4.802,0.9566158,1
GFA,모바일 서브 배너_2104,55,59,F,GFA모바일 서브 배너_2104F5559,-4.802,0.9566158,1
GFA,모바일 서브 배너_2104,65,69,F,GFA모바일 서브 배너_2104F6569,-4.802,0.9566158,1
GFA,모바일 서브 배너_2104,7,12,M,GFA모바일 서브 배너_2104M712,-4.802,0.9566158,1
GFA,모바일 서브 배너_2104,13,18,M,GFA모바일 서브 배너_2104M1318,-4.802,0.9566158,1
GFA,모바일 서브 배너_2104,19,24,M,GFA모바일 서브 배너_2104M1924,-4.802,0.9566158,1
GFA,모바일 서브 배너_2104,25,29,M,GFA모바일 서브 배너_2104M2529,-4.802,0.9566158,1
GFA,모바일 서브 배너_2104,30,34,M,GFA모바일 서브 배너_2104M3034,-4.802,0.9566158,1
GFA,모바일 서브 배너_2104,35,39,M,GFA모바일 서브 배너_2104M3539,-4.802,0.9566158,1
GFA,모바일 서브 배너_2104,40,44,M,GFA모바일 서브 배너_2104M4044,-4.802,0.9566158,1
GFA,모바일 서브 배너_2104,45,49,M,GFA모바일 서브 배너_2104M4549,-4.802,0.9566158,1
GFA,모바일 서브 배너_2104,7,12,F,GFA모바일 서브 배너_2104F712,-4.802,0.9566158,1
GFA,모바일 서브 배너_2104,13,18,F,GFA모바일 서브 배너_2104F1318,-4.802,0.9566158,1
GFA,모바일 서브 배너_2104,19,24,F,GFA모바일 서브 배너_2104F1924,-4.802,0.9566158,1
GFA,모바일 서브 배너_2104,25,29,F,GFA모바일 서브 배너_2104F2529,-4.802,0.9566158,1
GFA,모바일 서브 배너_2104,30,34,F,GFA모바일 서브 배너_2104F3034,-4.802,0.9566158,1
GFA,모바일 서브 배너_2104,35,39,F,GFA모바일 서브 배너_2104F3539,-4.802,0.9566158,1
GFA,모바일 서브 배너_2104,40,44,F,GFA모바일 서브 배너_2104F4044,-4.802,0.9566158,1
GFA,모바일 서브 배너_2104,45,49,F,GFA모바일 서브 배너_2104F4549,-4.802,0.9566158,1
GFA,모바일 서브 배너_2104,50,54,M,GFA모바일 서브 배너_2104M5054,-4.802,0.9566158,1
GFA,모바일 서브 배너_2104,60,64,M,GFA모바일 서브 배너_2104M6064,-4.802,0.9566158,1
GFA,모바일 서브 배너_2104,50,54,F,GFA모바일 서브 배너_2104F5054,-4.802,0.9566158,1
GFA,모바일 서브 배너_2104,60,64,F,GFA모바일 서브 배너_2104F6064,-4.802,0.9566158,1
GFA,overall,55,59,M,GFAoverallM5559,-4.989718167,0.85518,0.904400208
GFA,overall,65,69,M,GFAoverallM6569,-4.989718167,0.85518,0.898266324
GFA,overall,55,59,F,GFAoverallF5559,-4.989718167,0.85518,0.868671745
GFA,overall,65,69,F,GFAoverallF6569,-4.989718167,0.85518,0.851658349
GFA,overall,7,12,M,GFAoverallM712,-4.989718167,0.85518,0.830206364
GFA,overall,13,18,M,GFAoverallM1318,-4.989718167,0.85518,0.878159203
GFA,overall,19,24,M,GFAoverallM1924,-4.989718167,0.85518,0.834218813
GFA,overall,25,29,M,GFAoverallM2529,-4.989718167,0.85518,0.877246833
GFA,overall,30,34,M,GFAoverallM3034,-4.989718167,0.85518,0.885358768
GFA,overall,35,39,M,GFAoverallM3539,-4.989718167,0.85518,0.872336176
GFA,overall,40,44,M,GFAoverallM4044,-4.989718167,0.85518,0.869919556
GFA,overall,45,49,M,GFAoverallM4549,-4.989718167,0.85518,0.896166116
GFA,overall,7,12,F,GFAoverallF712,-4.989718167,0.85518,0.814223917
GFA,overall,13,18,F,GFAoverallF1318,-4.989718167,0.85518,0.824877525
GFA,overall,19,24,F,GFAoverallF1924,-4.989718167,0.85518,0.848989765
GFA,overall,25,29,F,GFAoverallF2529,-4.989718167,0.85518,0.900907665
GFA,overall,30,34,F,GFAoverallF3034,-4.989718167,0.85518,0.861871712
GFA,overall,35,39,F,GFAoverallF3539,-4.989718167,0.85518,0.881894084
GFA,overall,40,44,F,GFAoverallF4044,-4.989718167,0.85518,0.913112359
GFA,overall,45,49,F,GFAoverallF4549,-4.989718167,0.85518,0.910764933
GFA,overall,50,54,M,GFAoverallM5054,-4.989718167,0.85518,0.904400208
GFA,overall,60,64,M,GFAoverallM6064,-4.989718167,0.85518,0.898266324
GFA,overall,50,54,F,GFAoverallF5054,-4.989718167,0.85518,0.868671745
GFA,overall,60,64,F,GFAoverallF6064,-4.989718167,0.85518,0.851658349
Kakao,디스플레이,7,12,F,Kakao디스플레이F712,-5.8434,0.867044,1
Kakao,디스플레이,13,18,F,Kakao디스플레이F1318,-5.8434,0.867044,1
Kakao,디스플레이,19,24,F,Kakao디스플레이F1924,-5.8434,0.867044,1
Kakao,디스플레이,25,29,F,Kakao디스플레이F2529,-5.8434,0.867044,1
Kakao,디스플레이,30,34,F,Kakao디스플레이F3034,-5.8434,0.867044,1
Kakao,디스플레이,35,39,F,Kakao디스플레이F3539,-5.8434,0.867044,1
Kakao,디스플레이,40,44,F,Kakao디스플레이F4044,-5.8434,0.867044,1
Kakao,디스플레이,45,49,F,Kakao디스플레이F4549,-5.8434,0.867044,1
Kakao,디스플레이,50,54,F,Kakao디스플레이F5054,-5.8434,0.867044,1
Kakao,디스플레이,55,59,F,Kakao디스플레이F5559,-5.8434,0.867044,1
Kakao,디스플레이,60,64,F,Kakao디스플레이F6064,-5.8434,0.867044,1
Kakao,디스플레이,65,69,F,Kakao디스플레이F6569,-5.8434,0.867044,1
Kakao,디스플레이,7,12,M,Kakao디스플레이M712,-5.8434,0.867044,1
Kakao,디스플레이,13,18,M,Kakao디스플레이M1318,-5.8434,0.867044,1
Kakao,디스플레이,19,24,M,Kakao디스플레이M1924,-5.8434,0.867044,1
Kakao,디스플레이,25,29,M,Kakao디스플레이M2529,-5.8434,0.867044,1
Kakao,디스플레이,30,34,M,Kakao디스플레이M3034,-5.8434,0.867044,1
Kakao,디스플레이,35,39,M,Kakao디스플레이M3539,-5.8434,0.867044,1
Kakao,디스플레이,40,44,M,Kakao디스플레이M4044,-5.8434,0.867044,1
Kakao,디스플레이,45,49,M,Kakao디스플레이M4549,-5.8434,0.867044,1
Kakao,디스플레이,50,54,M,Kakao디스플레이M5054,-5.8434,0.867044,1
Kakao,디스플레이,55,59,M,Kakao디스플레이M5559,-5.8434,0.867044,1
Kakao,디스플레이,60,64,M,Kakao디스플레이M6064,-5.8434,0.867044,1
Kakao,디스플레이,65,69,M,Kakao디스플레이M6569,-5.8434,0.867044,1
Kakao,비즈보드,7,12,F,Kakao비즈보드F712,-5.75231,0.845812,1
Kakao,비즈보드,13,18,F,Kakao비즈보드F1318,-5.75231,0.845812,1
Kakao,비즈보드,19,24,F,Kakao비즈보드F1924,-5.75231,0.845812,1
Kakao,비즈보드,25,29,F,Kakao비즈보드F2529,-5.75231,0.845812,1
Kakao,비즈보드,30,34,F,Kakao비즈보드F3034,-5.75231,0.845812,1
Kakao,비즈보드,35,39,F,Kakao비즈보드F3539,-5.75231,0.845812,1
Kakao,비즈보드,40,44,F,Kakao비즈보드F4044,-5.75231,0.845812,1
Kakao,비즈보드,45,49,F,Kakao비즈보드F4549,-5.75231,0.845812,1
Kakao,비즈보드,50,54,F,Kakao비즈보드F5054,-5.75231,0.845812,1
Kakao,비즈보드,55,59,F,Kakao비즈보드F5559,-5.75231,0.845812,1
Kakao,비즈보드,60,64,F,Kakao비즈보드F6064,-5.75231,0.845812,1
Kakao,비즈보드,65,69,F,Kakao비즈보드F6569,-5.75231,0.845812,1
Kakao,비즈보드,7,12,M,Kakao비즈보드M712,-5.75231,0.845812,1
Kakao,비즈보드,13,18,M,Kakao비즈보드M1318,-5.75231,0.845812,1
Kakao,비즈보드,19,24,M,Kakao비즈보드M1924,-5.75231,0.845812,1
Kakao,비즈보드,25,29,M,Kakao비즈보드M2529,-5.75231,0.845812,1
Kakao,비즈보드,30,34,M,Kakao비즈보드M3034,-5.75231,0.845812,1
Kakao,비즈보드,35,39,M,Kakao비즈보드M3539,-5.75231,0.845812,1
Kakao,비즈보드,40,44,M,Kakao비즈보드M4044,-5.75231,0.845812,1
Kakao,비즈보드,45,49,M,Kakao비즈보드M4549,-5.75231,0.845812,1
Kakao,비즈보드,50,54,M,Kakao비즈보드M5054,-5.75231,0.845812,1
Kakao,비즈보드,55,59,M,Kakao비즈보드M5559,-5.75231,0.845812,1
Kakao,비즈보드,60,64,M,Kakao비즈보드M6064,-5.75231,0.845812,1
Kakao,비즈보드,65,69,M,Kakao비즈보드M6569,-5.75231,0.845812,1
Kakao,동영상네이티브,7,12,F,Kakao동영상네이티브F712,-5.46877,0.826914,1
Kakao,동영상네이티브,13,18,F,Kakao동영상네이티브F1318,-5.46877,0.826914,1
Kakao,동영상네이티브,19,24,F,Kakao동영상네이티브F1924,-5.46877,0.826914,1
Kakao,동영상네이티브,25,29,F,Kakao동영상네이티브F2529,-5.46877,0.826914,1
Kakao,동영상네이티브,30,34,F,Kakao동영상네이티브F3034,-5.46877,0.826914,1
Kakao,동영상네이티브,35,39,F,Kakao동영상네이티브F3539,-5.46877,0.826914,1
Kakao,동영상네이티브,40,44,F,Kakao동영상네이티브F4044,-5.46877,0.826914,1
Kakao,동영상네이티브,45,49,F,Kakao동영상네이티브F4549,-5.46877,0.826914,1
Kakao,동영상네이티브,50,54,F,Kakao동영상네이티브F5054,-5.46877,0.826914,1
Kakao,동영상네이티브,55,59,F,Kakao동영상네이티브F5559,-5.46877,0.826914,1
Kakao,동영상네이티브,60,64,F,Kakao동영상네이티브F6064,-5.46877,0.826914,1
Kakao,동영상네이티브,65,69,F,Kakao동영상네이티브F6569,-5.46877,0.826914,1
Kakao,동영상네이티브,7,12,M,Kakao동영상네이티브M712,-5.46877,0.826914,1
Kakao,동영상네이티브,13,18,M,Kakao동영상네이티브M1318,-5.46877,0.826914,1
Kakao,동영상네이티브,19,24,M,Kakao동영상네이티브M1924,-5.46877,0.826914,1
Kakao,동영상네이티브,25,29,M,Kakao동영상네이티브M2529,-5.46877,0.826914,1
Kakao,동영상네이티브,30,34,M,Kakao동영상네이티브M3034,-5.46877,0.826914,1
Kakao,동영상네이티브,35,39,M,Kakao동영상네이티브M3539,-5.46877,0.826914,1
Kakao,동영상네이티브,40,44,M,Kakao동영상네이티브M4044,-5.46877,0.826914,1
Kakao,동영상네이티브,45,49,M,Kakao동영상네이티브M4549,-5.46877,0.826914,1
Kakao,동영상네이티브,50,54,M,Kakao동영상네이티브M5054,-5.46877,0.826914,1
Kakao,동영상네이티브,55,59,M,Kakao동영상네이티브M5559,-5.46877,0.826914,1
Kakao,동영상네이티브,60,64,M,Kakao동영상네이티브M6064,-5.46877,0.826914,1
Kakao,동영상네이티브,65,69,M,Kakao동영상네이티브M6569,-5.46877,0.826914,1
Twitter,overall,7,12,F,TwitteroverallF712,-3.7071,0.7171,0.16302
Twitter,overall,13,18,F,TwitteroverallF1318,-3.7071,0.7171,0.16302
Twitter,overall,19,24,F,TwitteroverallF1924,-3.7071,0.7171,0.16302
Twitter,overall,25,29,F,TwitteroverallF2529,-3.7071,0.7171,0.16302
Twitter,overall,30,34,F,TwitteroverallF3034,-3.7071,0.7171,0.16302
Twitter,overall,35,39,F,TwitteroverallF3539,-3.7071,0.7171,0.16302
Twitter,overall,40,44,F,TwitteroverallF4044,-3.7071,0.7171,0.16302
Twitter,overall,45,49,F,TwitteroverallF4549,-3.7071,0.7171,0.16302
Twitter,overall,50,54,F,TwitteroverallF5054,-3.7071,0.7171,0.16302
Twitter,overall,55,59,F,TwitteroverallF5559,-3.7071,0.7171,0.16302
Twitter,overall,60,64,F,TwitteroverallF6064,-3.7071,0.7171,0.16302
Twitter,overall,65,69,F,TwitteroverallF6569,-3.7071,0.7171,0.16302
Twitter,overall,7,12,M,TwitteroverallM712,-3.7071,0.7171,0.16302
Twitter,overall,13,18,M,TwitteroverallM1318,-3.7071,0.7171,0.16302
Twitter,overall,19,24,M,TwitteroverallM1924,-3.7071,0.7171,0.16302
Twitter,overall,25,29,M,TwitteroverallM2529,-3.7071,0.7171,0.16302
Twitter,overall,30,34,M,TwitteroverallM3034,-3.7071,0.7171,0.16302
Twitter,overall,35,39,M,TwitteroverallM3539,-3.7071,0.7171,0.16302
Twitter,overall,40,44,M,TwitteroverallM4044,-3.7071,0.7171,0.16302
Twitter,overall,45,49,M,TwitteroverallM4549,-3.7071,0.7171,0.16302
Twitter,overall,50,54,M,TwitteroverallM5054,-3.7071,0.7171,0.16302
Twitter,overall,55,59,M,TwitteroverallM5559,-3.7071,0.7171,0.16302
Twitter,overall,60,64,M,TwitteroverallM6064,-3.7071,0.7171,0.16302
Twitter,overall,65,69,M,TwitteroverallM6569,-3.7071,0.7171,0.16302
network,overall_1,55,59,M,networkoverall_1M5559,-5.773123265,0.92194,0.5
network,overall_1,65,69,M,networkoverall_1M6569,-5.773123265,0.92194,0.5
network,overall_1,55,59,F,networkoverall_1F5559,-5.773123265,0.92194,0.5
network,overall_1,65,69,F,networkoverall_1F6569,-5.773123265,0.92194,0.5
network,overall_1,7,12,M,networkoverall_1M712,-5.773123265,0.92194,0.5
network,overall_1,13,18,M,networkoverall_1M1318,-5.773123265,0.92194,0.5
network,overall_1,19,24,M,networkoverall_1M1924,-5.773123265,0.92194,0.5
network,overall_1,25,29,M,networkoverall_1M2529,-5.773123265,0.92194,0.5
network,overall_1,30,34,M,networkoverall_1M3034,-5.773123265,0.92194,0.5
network,overall_1,35,39,M,networkoverall_1M3539,-5.773123265,0.92194,0.5
network,overall_1,40,44,M,networkoverall_1M4044,-5.773123265,0.92194,0.5
network,overall_1,45,49,M,networkoverall_1M4549,-5.773123265,0.92194,0.5
network,overall_1,7,12,F,networkoverall_1F712,-5.773123265,0.92194,0.5
network,overall_1,13,18,F,networkoverall_1F1318,-5.773123265,0.92194,0.5
network,overall_1,19,24,F,networkoverall_1F1924,-5.773123265,0.92194,0.5
network,overall_1,25,29,F,networkoverall_1F2529,-5.773123265,0.92194,0.5
network,overall_1,30,34,F,networkoverall_1F3034,-5.773123265,0.92194,0.5
network,overall_1,35,39,F,networkoverall_1F3539,-5.773123265,0.92194,0.5
network,overall_1,40,44,F,networkoverall_1F4044,-5.773123265,0.92194,0.5
network,overall_1,45,49,F,networkoverall_1F4549,-5.773123265,0.92194,0.5
network,overall_1,50,54,M,networkoverall_1M5054,-5.773123265,0.92194,0.5
network,overall_1,60,64,M,networkoverall_1M6064,-5.773123265,0.92194,0.5
network,overall_1,50,54,F,networkoverall_1F5054,-5.773123265,0.92194,0.5
network,overall_1,60,64,F,networkoverall_1F6064,-5.773123265,0.92194,0.5
network,overall_2,55,59,M,networkoverall_2M5559,-5.773123265,0.92194,0.5
network,overall_2,65,69,M,networkoverall_2M6569,-5.773123265,0.92194,0.5
network,overall_2,55,59,F,networkoverall_2F5559,-5.773123265,0.92194,0.5
network,overall_2,65,69,F,networkoverall_2F6569,-5.773123265,0.92194,0.5
network,overall_2,7,12,M,networkoverall_2M712,-5.773123265,0.92194,0.5
network,overall_2,13,18,M,networkoverall_2M1318,-5.773123265,0.92194,0.5
network,overall_2,19,24,M,networkoverall_2M1924,-5.773123265,0.92194,0.5
network,overall_2,25,29,M,networkoverall_2M2529,-5.773123265,0.92194,0.5
network,overall_2,30,34,M,networkoverall_2M3034,-5.773123265,0.92194,0.5
network,overall_2,35,39,M,networkoverall_2M3539,-5.773123265,0.92194,0.5
network,overall_2,40,44,M,networkoverall_2M4044,-5.773123265,0.92194,0.5
network,overall_2,45,49,M,networkoverall_2M4549,-5.773123265,0.92194,0.5
network,overall_2,7,12,F,networkoverall_2F712,-5.773123265,0.92194,0.5
network,overall_2,13,18,F,networkoverall_2F1318,-5.773123265,0.92194,0.5
network,overall_2,19,24,F,networkoverall_2F1924,-5.773123265,0.92194,0.5
network,overall_2,25,29,F,networkoverall_2F2529,-5.773123265,0.92194,0.5
network,overall_2,30,34,F,networkoverall_2F3034,-5.773123265,0.92194,0.5
network,overall_2,35,39,F,networkoverall_2F3539,-5.773123265,0.92194,0.5
network,overall_2,40,44,F,networkoverall_2F4044,-5.773123265,0.92194,0.5
network,overall_2,45,49,F,networkoverall_2F4549,-5.773123265,0.92194,0.5
network,overall_2,50,54,M,networkoverall_2M5054,-5.773123265,0.92194,0.5
network,overall_2,60,64,M,networkoverall_2M6064,-5.773123265,0.92194,0.5
network,overall_2,50,54,F,networkoverall_2F5054,-5.773123265,0.92194,0.5
network,overall_2,60,64,F,networkoverall_2F6064,-5.773123265,0.92194,0.5
network,overall,55,59,M,networkoverallM5559,-5.773123265,0.92194,0.5
network,overall,65,69,M,networkoverallM6569,-5.773123265,0.92194,0.5
network,overall,55,59,F,networkoverallF5559,-5.773123265,0.92194,0.5
network,overall,65,69,F,networkoverallF6569,-5.773123265,0.92194,0.5
network,overall,7,12,M,networkoverallM712,-5.773123265,0.92194,0.5
network,overall,13,18,M,networkoverallM1318,-5.773123265,0.92194,0.5
network,overall,19,24,M,networkoverallM1924,-5.773123265,0.92194,0.5
network,overall,25,29,M,networkoverallM2529,-5.773123265,0.92194,0.5
network,overall,30,34,M,networkoverallM3034,-5.773123265,0.92194,0.5
network,overall,35,39,M,networkoverallM3539,-5.773123265,0.92194,0.5
network,overall,40,44,M,networkoverallM4044,-5.773123265,0.92194,0.5
network,overall,45,49,M,networkoverallM4549,-5.773123265,0.92194,0.5
network,overall,7,12,F,networkoverallF712,-5.773123265,0.92194,0.5
network,overall,13,18,F,networkoverallF1318,-5.773123265,0.92194,0.5
network,overall,19,24,F,networkoverallF1924,-5.773123265,0.92194,0.5
network,overall,25,29,F,networkoverallF2529,-5.773123265,0.92194,0.5
network,overall,30,34,F,networkoverallF3034,-5.773123265,0.92194,0.5
network,overall,35,39,F,networkoverallF3539,-5.773123265,0.92194,0.5
network,overall,40,44,F,networkoverallF4044,-5.773123265,0.92194,0.5
network,overall,45,49,F,networkoverallF4549,-5.773123265,0.92194,0.5
network,overall,50,54,M,networkoverallM5054,-5.773123265,0.92194,0.5
network,overall,60,64,M,networkoverallM6064,-5.773123265,0.92194,0.5
network,overall,50,54,F,networkoverallF5054,-5.773123265,0.92194,0.5
network,overall,60,64,F,networkoverallF6064,-5.773123265,0.92194,0.5
Digital,카카오페이지_임시,55,59,M,Digital카카오페이지_임시M5559,-4.167248641,0.88345,0.0889583
Digital,카카오페이지_임시,65,69,M,Digital카카오페이지_임시M6569,-4.167248641,0.88345,0.0889583
Digital,카카오페이지_임시,55,59,F,Digital카카오페이지_임시F5559,-4.167248641,0.88345,0.0889583
Digital,카카오페이지_임시,65,69,F,Digital카카오페이지_임시F6569,-4.167248641,0.88345,0.0889583
Digital,카카오페이지_임시,7,12,M,Digital카카오페이지_임시M712,-4.167248641,0.88345,0.0889583
